num;nomenclature;code;mnemonique;libelle;Définition;statut;creation;modification;ressource
1;LISTE;28;AUTPREAL;Autorisation préalable pour accès;Nomenclature des valeurs concernant l'éventuelle délivrance d'une autorisation préalable pour accéder à un site;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;29;GILGES;Code Gilges;Nomenclature des codes Gilges;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;30;REGION;Code région;Nomenclature des codes région;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;31;CONFID;Valeur de confidentialité;Nomenclatures des valeurs de confidentialité;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;32;COUPGEOL;Présence/absence de coupe géologique;Nomenclature de présence/absence de coupe géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;33;ETAT1;Niveau d'état d'un site géologique;Nomenclature des niveaux d'état potentiels d'un site;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;34;ETAT2;Raison du niveau d'état d'un site géologique;Nomenclature indiquant les raisons du niveau d'état du site;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;35;EXISTPROT;Existence d'une protection pour un site géologique;Nomenclature indiquant si une protection existe ou non;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;36;INTGEOL;Intérêt géologique du site géologique;Nomenclature des intérêts géologiques que peut avoir un site;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;37;INTSECTYP;Type d'intérêt secondaire du site géologique;Nomenclature des types d'intérêt secondaire potentiels d'un site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;38;INTSEC;Intérêt secondaire du site géologique;Nomenclature des intérêts secondaires potentiels, fonction des types d'intérêts secondaires.;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;39;MODIF;Statut de modification de fiche de site géologique;Nomenclature des statuts de modification de fiche de site;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;40;PAY;Paiement spécifique à l'accès du site géologique;Nomenclature qui indique si un site nécessite un paiement spécifique pour y accéder;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;41;PEROUV;Périodes d'ouverture du site géologique;Nomenclature des périodes d'ouverture d'un site;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;42;PHENGEOL;Phénomène géologique;Nomenclature des phénomènes géologiques;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;43;RARETE;Niveau de rareté du site géologique;Nomenclature des niveaux de rareté pour les sites géologiques;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;44;JUR1;Statut de protection, éléments primaires, pour un site géologique;Nomenclature des statuts de protection, éléments primaires;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;45;JUR2;Statut de protection, éléments secondaires, pour un site géologique;Nomenclature des statuts de protection, éléments secondaires;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;46;PROT1;Type générique de statut de protection pour un site géologique;Nomenclature des types génériques (ou primaires) de statuts de protection et/ou de gestion;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;47;PROT2;Type spécifique de statut de protection pour un site  géologique;Nomenclature des types spécifiques (ou secondaires) de statuts de protection et/ou gestion d'un site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;48;VALNAT;Statut de validation nationale pour un site géologique;Nomenclature des statuts de validation nationaux pour un site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;49;VALREG;Statut de validation régionale pour un site géologique;Nomenclature des statuts de validation régionaux pour le site considéré.;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;50;DOC;Type de document;Nomenclature des types de documents;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;51;INVGEOL;Type d'inventaire géologique;Nomenclature des types d'inventaires géologiques pouvant être réalisés sur un site;Validé;07/04/2016;01/09/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;52;TYPPERS;Intervenant fiche (type de personne);Nomenclature des types de personnes ayant pu intervenir sur une fiche de site géologique, de quelque manière que ce soit, ou types de personnes.;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;53;TYPO1;Typologie primaire d'un site géologique;Nomenclature des éléments de typologie primaire d'un site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;54;TYPO2;Typologie secondaire d'un site géologique;Nomenclature des éléments secondaires de typologie du site géologique. Certains éléments de cette liste sont restreints à certains éléments primaires uniquement (cf. nomenclature 53).;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;55;TYPO3;Typologie tertiaire d'un site géologique;Nomenclature des éléments tertiaires de typologie du site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;56;UNITSURF;Unité de superficie pour un site géologique;Nomenclature des unités de superficie pouvant être utilisées pour indiquer la surface d'un site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;57;USEACTU;Usage d'un site géologique;Nomenclature des usages qui peuvent être faits d'un site géologique;Validé;07/04/2016;08/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;58;AIRECONNUE;Aire connue;Nomenclature des valeurs indiquant si la surface d'un relevé est connue ou non;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;59;BRANCHEMETH;Méthodes phytosociologiques, branches;Nomenclature des branches de méthodes phytosociologiques;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;60;BRAUNBLANQABDOM;Braun Blanquet Pavillard, abondance-dominance;Nomenclature des valeurs pour l'échelle d'abondance-dominance de Braun-Blanquet Pavillard (1928);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;61;BRAUNBARK;Braun Blanquet Barkman, abondance-dominance;Nomenclature des valeurs de l'échelle de Braun-Blanquet Barkman complétée telle que dans le dictionnaire de sociologie et synécologie végétales (Géhu, 2006);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;62;BRAUNPAV;Braun Blanquet Pavillard, abondance;Nomenclature des valeurs de l'échelle d'abondance de Braun-Blanquet Pavillard (1928);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;63;COMPLETREL;Complétude des relevés;Nomenclature des valeurs de complétude des relevés phytosociologiques détaillés;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;64;RATTACH;Rattachement au syntaxon, confère;Nomenclature des indicateurs de doute dans le rattachement au syntaxon (confère).;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;65;DOMIN;Echelle de Domin;Nomenclature des valeurs de l'échelle de Domin (Source : Evans & Dahl, 1955);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;66;EXPOSITION;Exposition d'un terrain;Nomenclature des points cardinaux et intercardinaux permettant d'indiquer l'exposition d'un terrain.;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;67;FORMES;Formes du relevé;Nomenclature des formes possibles pour un relevé phytosociologique;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;68;LONDO;Echelle de Londo;Nomenclature des valeurs de l'échelle d'abondance-dominnance de Londo suivant Londo, 1976 (The decimal scale for releves of permanent quadrats);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;69;NIVORGA;Niveaux d'organisation des relevés;Nomenclature des niveaux d'organisation auxquels peuvent se trouver des relevés phytosociologiques détaillés;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;70;ORDIN;Echelle ordinale;Nomenclature des valeurs de l'échelle ordinale d'abondance-dominance, suivant Barkman (1964);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;71;PRES;Présence;Nomenclature des cas de présence d'un taxon;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;72;SOCIAB;Sociabilité;Nomenclature des valeurs de sociabilité des taxons végétaux suivant Braun Blanquet (1964);Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;73;TYPEAIRE;Types de surface;Nomenclature des types de surfaces utilisées pour les relevés phytosociologiques;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;74;TYPCORR;Type de correspondance avec le syntaxon;Nomenclature des types de correspondance entre relevés synusiaux et syntaxons sigmatistes;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;75;TYPECH;Type d'échelle;Nomenclature des types d'échelles utilisées pour l'évaluation d'un paramètre de taxon en phytosociologie;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;76;TYPEPARM;Paramètres suivis pour un taxon, phytosociologie;Nomenclature des types de paramètres potentiellement suivis pour un taxon en phytosociologie;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;77;UNITOP;Unités opérationnelles;Liste des modifications morphologiques végétales particulières, génétiquement non fixées (unités morphologiques opérationnelles, unités biologiques opérationnelles, et/ou accommodats), imposées par le milieu;Validé;21/06/2016;21/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2016-09-01.csv
1;LISTE;1;LISTE;Liste des nomenclatures;Nomenclature des nomenclatures existantes;Validé;20/10/2015;04/01/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;2;DS_PUBLIQUE;Code d'origine de la donnée;Nomenclature des codes d'origine de la donnée : publique, privée, mixte...;Validé;05/12/2013;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;3;NAT_OBJ_GEO;Nature d'objet géographique;Nomenclature des natures d'objets géographiques;Validé;22/01/2014;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;4;DEE_FLOU;Existence d'un floutage sur la donnée;Nomenclature indiquant l'existence d'un floutage sur la donnée lors de sa création en tant que DEE.;Validé;18/09/2015;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;5;NIV_PRECIS;Niveaux de précision de diffusion souhaités;Nomenclature des niveaux de précision de diffusion souhaités par le producteur.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;6;OBJ_DENBR;Objet du dénombrement;Nomenclature des objets qui peuvent être dénombrés;Validé;22/01/2014;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;7;ETA_BIO;Etat biologique de l'observation;Nomenclature des états biologiques de l'observation.;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;8;NATURALITE;Niveau de naturalité;Nomenclature des niveaux de naturalité;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;9;SEXE;Sexe;Nomenclature des sexes;Validé;29/07/2015;19/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;10;STADE_VIE;Stade de vie : stade de développement du sujet;Nomenclature des stades de vie : stades de développement du sujet de l'observation.;Validé;29/07/2015;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;11;STAT_BIOGEO;Statut biogéographique;Nomenclature des statuts biogéographiques.;Validé;29/07/2015;15/10/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;12;REF_HAB;Référentiels d'habitats et typologies;Nomenclature des référentiels d'habitats et typologies utilisés pour rapporter un habitat au sein du standard. La référence à paraître prochainement est HABREF. http://inpn.mnhn.fr/telechargement/referentiels/habitats Les typologies sont disponibles à la même adresse, mais seront prochainement à l'adresse suivante : http://inpn.mnhn.fr/telechargement/referentiels/habitats/typologies;Validé;13/03/2013;23/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;13;STATUT_BIO;Statut biologique;Nomenclature des statuts biologiques.;Validé;29/07/2015;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;14;METH_OBS;Techniques d'observation (ex méthodes);Nomenclature des techniques d'observation, indiquant de quelle manière ou avec quel indice on a pu observer le sujet.;Validé;29/07/2015;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;15;PREUVE_EXIST;Preuve existante;Nomenclature de l'existence des preuves.;Validé;29/07/2015;16/12/2015;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;16;SENSIBILITE;Niveaux de sensibilité;Nomenclature des niveaux de sensibilité possibles;Validé;10/06/2015;23/06/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;17;SENSIBLE;Valeurs de sensibilité qualitative;Nomenclature des valeurs de sensibilité qualitative (oui/non);Validé;29/07/2015;07/04/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;18;STATUT_OBS;Statut d'observation;Nomenclature des statuts d'observation.;Validé;05/12/2013;24/03/2016;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;19;STATUT_SOURCE;Statut de la source;Nomenclature des statuts possibles de la source.;Validé;04/12/2013;04/12/2013;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
1;LISTE;20;TYP_ATTR;Type de l'attribut;Nomenclature des types d'attributs additionnels.;Validé;16/09/2015;15/03/2018;https://standards-sinp.mnhn.fr/wp-content/uploads/sites/16/nomenclatures/1-LISTE_2018-03-15.csv
